,id,Station,Boro,2019,2023,GTFS Stop ID,Station ID,Division,Line,Stop Name,Borough,CBD,Daytime Routes,Structure,Lat,Long,North Direction Label,South Direction Label,ADA,ADA Northbound,ADA Southbound,ADA Notes,Georeference,POINT,BLOCK GROUP,TRACT,DISTANCE
95,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",M,"39,385,436","23,680,977",R17,12,BMT,Broadway - Brighton,34 St-Herald Sq,M,TRUE,N Q R W,Subway,40.749567,-73.98795,Uptown,Downtown,1,1,1,,POINT (-73.98795 40.749567),POINT (-73.98795 40.749567),360610101001,36061010100,0.006636519343754542
96,471,34 St-Hudson Yards (7),M,"6,108,384","5,494,067",726,471,IRT,Flushing,34 St-Hudson Yards,M,TRUE,7,Subway,40.755882,-74.00191,Last Stop,Queens,1,1,1,,POINT (-74.00191 40.755882),POINT (-74.00191 40.755882),360610099032,36061009903,0.017936901181642834
97,318,"34 St-Penn Station (1,2,3)",M,"25,967,676","15,224,047",128,318,IRT,Broadway - 7Av,34 St-Penn Station,M,TRUE,1 2 3,Subway,40.750373,-73.991057,Uptown,Downtown,1,1,1,,POINT (-73.991057 40.750373),POINT (-73.991057 40.750373),360610101001,36061010100,0.00838421004030842
98,164,"34 St-Penn Station (A,C,E)",M,"25,631,364","16,974,543",A28,164,IND,8th Av - Fulton St,34 St-Penn Station,M,TRUE,A C E,Subway,40.752287,-73.993391,Uptown,Downtown,1,1,1,,POINT (-73.993391 40.752287),POINT (-73.993391 40.752287),360610109001,36061010900,0.009747751022678577
99,5,"36 Av (N,W)",Q,"1,933,812","1,475,603",R06,5,BMT,Astoria,36 Av,Q,FALSE,N W,Elevated,40.756804,-73.929575,Astoria,Manhattan,0,0,0,,POINT (-73.929575 40.756804),POINT (-73.929575 40.756804),360810053004,36081005300,0.05445829451056515
100,32,"36 St (D,N,R)",B,"4,254,406","3,458,960",R36,32,BMT,4th Av,36 St,Bk,FALSE,D N R,Subway,40.655144,-74.003549,Manhattan,Southbound,0,0,0,,POINT (-74.003549 40.655144),POINT (-74.003549 40.655144),360470084001,36047008400,0.10165344527855574
101,272,"36 St (M,R)",Q,"1,383,420","769,239",G20,272,IND,Queens Blvd,36 St,Q,FALSE,M R,Subway,40.752039,-73.928781,Outbound,Manhattan,0,0,0,,POINT (-73.928781 40.752039),POINT (-73.928781 40.752039),360810171021,36081017102,0.05529306721460932
102,6,"39 Av (N,W)",Q,"761,816","805,613",R08,6,BMT,Astoria,39 Av-Dutch Kills,Q,FALSE,N W,Elevated,40.752882,-73.932755,Astoria,Manhattan,0,0,0,,POINT (-73.932755 40.752882),POINT (-73.932755 40.752882),360810031002,36081003100,0.051284718474409394
103,608,"4 Av (F,G)/9 St (R)",B,"3,924,882","2,832,325",F23,239,IND,6th Av - Culver,4 Av-9 St,Bk,FALSE,F G,Viaduct,40.670272,-73.989779,Northbound,Southbound,0,0,0,,POINT (-73.989779 40.670272),POINT (-73.989779 40.670272),360470121002,36047012100,0.0848250860594931
104,608,"4 Av (F,G)/9 St (R)",B,"3,924,882","2,832,325",R33,29,BMT,4th Av,4 Av-9 St,Bk,FALSE,R,Subway,40.670847,-73.988302,Manhattan,Southbound,0,0,0,,POINT (-73.988302 40.670847),POINT (-73.988302 40.670847),360470137003,36047013700,0.08416302046029257
105,459,40 St-Lowery St (7),Q,"3,074,342","2,189,736",715,459,IRT,Flushing,40 St-Lowery St,Q,FALSE,7,Elevated,40.743781,-73.924016,Outbound,Manhattan,0,0,0,,POINT (-73.924016 40.743781),POINT (-73.924016 40.743781),360810181013,36081018101,0.061005839204128824
106,33,45 St (R),B,"2,461,410","1,884,446",R39,33,BMT,4th Av,45 St,Bk,FALSE,R,Subway,40.648939,-74.010006,Manhattan,Southbound,0,0,0,,POINT (-74.010006 40.648939),POINT (-74.010006 40.648939),360470080001,36047008000,0.10910566235077183
107,270,"46 St (M,R)",Q,"2,609,445","1,662,115",G18,270,IND,Queens Blvd,46 St,Q,FALSE,M R,Subway,40.756312,-73.913333,Outbound,Manhattan,0,0,0,,POINT (-73.913333 40.756312),POINT (-73.913333 40.756312),360810153001,36081015300,0.07068110520499833
108,458,46 St-Bliss St (7),Q,"4,019,044","2,903,856",714,458,IRT,Flushing,46 St-Bliss St,Q,FALSE,7,Elevated,40.743132,-73.918435,Outbound,Manhattan,0,0,0,,POINT (-73.918435 40.743132),POINT (-73.918435 40.743132),360810253013,36081025301,0.06661272437754599
109,225,"47-50 Sts-Rockefeller Center (B,D,F,M)",M,"18,604,810","11,387,612",D15,225,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,TRUE,B D F M,Subway,40.758663,-73.981329,Uptown,Downtown,1,1,1,,POINT (-73.981329 40.758663),POINT (-73.981329 40.758663),360610125001,36061012500,0.004614586655373768
110,10,"49 St (N,R,W)",M,"7,410,041","5,566,042",R15,10,BMT,Broadway - Brighton,49 St,M,TRUE,N R W,Subway,40.759901,-73.984139,Uptown,Downtown,2,1,0,Uptown only,POINT (-73.984139 40.759901),POINT (-73.984139 40.759901),360610125002,36061012500,0.005002931340724309
111,276,"5 Av-53 St (E,M)",M,"7,684,091","4,733,296",F12,276,IND,Queens Blvd,5 Av/53 St,M,TRUE,E M,Subway,40.760167,-73.975224,Queens,Downtown,0,0,0,,POINT (-73.975224 40.760167),POINT (-73.975224 40.760167),360610102002,36061010200,0.010235207130292566
112,8,"5 Av-59 St (N,R,W)",M,"4,995,128","3,485,505",R13,8,BMT,Astoria,5 Av/59 St,M,TRUE,N R W,Subway,40.764811,-73.973347,Queens,Downtown,0,0,0,,POINT (-73.973347 40.764811),POINT (-73.973347 40.764811),360610143001,36061014300,0.014550406523525392
113,316,50 St (1),M,"8,134,360","5,893,837",126,316,IRT,Broadway - 7Av,50 St,M,TRUE,1,Subway,40.761728,-73.983849,Uptown,Downtown,0,0,0,,POINT (-73.983849 40.761728),POINT (-73.983849 40.761728),360610131001,36061013100,0.006829669464914025
114,162,"50 St (C,E)",M,"6,902,595","4,857,531",A25,162,IND,8th Av - Fulton St,50 St,M,TRUE,C E,Subway,40.762456,-73.985984,Uptown,Downtown,2,0,1,Downtown only,POINT (-73.985984 40.762456),POINT (-73.985984 40.762456),360610133001,36061013300,0.0078121310792922715
115,61,50 St (D),B,"976,988","753,338",B14,61,BMT,West End,50 St,Bk,FALSE,D,Elevated,40.63626,-73.994791,Manhattan,Southbound,0,0,0,,POINT (-73.994791 40.63626),POINT (-73.994791 40.63626),360470220004,36047022000,0.11912974137888516
116,457,52 St (7),Q,"1,907,368","1,402,690",713,457,IRT,Flushing,52 St,Q,FALSE,7,Elevated,40.744149,-73.912549,Outbound,Manhattan,0,0,0,,POINT (-73.912549 40.744149),POINT (-73.912549 40.744149),360810253022,36081025302,0.07225530708535831
117,34,53 St (R),B,"2,797,730","2,018,914",R40,34,BMT,4th Av,53 St,Bk,FALSE,R,Subway,40.645069,-74.014034,Manhattan,Southbound,0,0,0,,POINT (-74.014034 40.645069),POINT (-74.014034 40.645069),360470076001,36047007600,0.11386346963359226
118,62,55 St (D),B,"637,405","418,218",B15,62,BMT,West End,55 St,Bk,FALSE,D,Elevated,40.631435,-73.995476,Manhattan,Southbound,0,0,0,,POINT (-73.995476 40.631435),POINT (-73.995476 40.631435),360470240003,36047024000,0.12399719674653552
119,224,57 St (F),M,"4,550,216","2,582,091",B10,224,IND,6th Av - Culver,57 St,M,TRUE,F,Subway,40.763972,-73.97745,Uptown,Downtown,0,0,0,,POINT (-73.97745 40.763972),POINT (-73.97745 40.763972),360610137002,36061013700,0.011189445205189117
120,9,"57 St-7 Av (N,Q,R,W)",M,"11,012,550","7,787,658",R14,9,BMT,Broadway - Brighton,57 St-7 Av,M,TRUE,N Q R W,Subway,40.764664,-73.980658,Uptown,Downtown,1,1,1,,POINT (-73.980658 40.764664),POINT (-73.980658 40.764664),360610137003,36061013700,0.01032010949554357
121,35,"59 St (N,R)",B,"3,664,480","2,855,080",R41,35,BMT,4th Av,59 St,Bk,FALSE,N R,Subway,40.641362,-74.017881,Manhattan,Southbound,1,1,1,,POINT (-74.017881 40.641362),POINT (-74.017881 40.641362),360470074002,36047007400,0.11848544047687957
122,614,"59 St-Columbus Circle (A,B,C,D,1)",M,"23,040,650","15,842,348",125,315,IRT,Broadway - 7Av,59 St-Columbus Circle,M,TRUE,1,Subway,40.768247,-73.981929,Uptown,Downtown,1,1,1,,POINT (-73.981929 40.768247),POINT (-73.981929 40.768247),360610145004,36061014500,0.013506718698488034
123,614,"59 St-Columbus Circle (A,B,C,D,1)",M,"23,040,650","15,842,348",A24,161,IND,8th Av - Fulton St,59 St-Columbus Circle,M,TRUE,A C B D,Subway,40.768296,-73.981736,Uptown,Downtown,1,1,1,,POINT (-73.981736 40.768296),POINT (-73.981736 40.768296),360610145004,36061014500,0.013585967466470325
124,263,"63 Dr-Rego Park (M,R)",Q,"4,753,706","3,033,839",G10,263,IND,Queens Blvd,63 Dr-Rego Park,Q,FALSE,M R,Subway,40.729846,-73.861604,Outbound,Manhattan,0,0,0,,POINT (-73.861604 40.729846),POINT (-73.861604 40.729846),360810693001,36081069300,0.12493391746038623
125,268,"65 St (M,R)",Q,"1,098,148","729,908",G15,268,IND,Queens Blvd,65 St,Q,FALSE,M R,Subway,40.749669,-73.898453,Outbound,Manhattan,0,0,0,,POINT (-73.898453 40.749669),POINT (-73.898453 40.749669),360810261001,36081026100,0.08570678252039629
126,314,66 St-Lincoln Center (1),M,"7,068,256","4,771,815",124,314,IRT,Broadway - 7Av,66 St-Lincoln Center,M,FALSE,1,Subway,40.77344,-73.982209,Uptown,Downtown,1,1,1,,POINT (-73.982209 40.77344),POINT (-73.982209 40.77344),360610149001,36061014900,0.018626306155543768
127,262,"67 Av (M,R)",Q,"2,641,450","1,658,341",G09,262,IND,Queens Blvd,67 Av,Q,FALSE,M R,Subway,40.726523,-73.852719,Outbound,Manhattan,0,0,0,,POINT (-73.852719 40.726523),POINT (-73.852719 40.726523),360810713063,36081071306,0.13431289993891235
128,399,68 St-Hunter College (6),M,"6,699,711","5,164,087",628,399,IRT,Lexington Av,68 St-Hunter College,M,FALSE,6,Subway,40.768141,-73.96387,Uptown,Downtown,1,1,1,,POINT (-73.96387 40.768141),POINT (-73.96387 40.768141),360610120004,36061012000,0.024094418046506205
129,455,69 St (7),Q,"1,564,387","1,391,674",711,455,IRT,Flushing,69 St,Q,FALSE,7,Elevated,40.746325,-73.896403,Outbound,Manhattan,0,0,0,,POINT (-73.896403 40.746325),POINT (-73.896403 40.746325),360810263001,36081026300,0.08801570901832202
130,277,"7 Av (B,D,E)",M,"5,508,778","3,892,682",D14,277,IND,Queens Blvd,7 Av,M,TRUE,E B D,Subway,40.762862,-73.981637,Outbound,Downtown,0,0,0,,POINT (-73.981637 40.762862),POINT (-73.981637 40.762862),360610131002,36061013100,0.008305252133435274
131,41,"7 Av (B,Q)",B,"3,103,599","2,160,144",D25,41,BMT,Broadway - Brighton,7 Av,Bk,FALSE,B Q,Subway,40.67705,-73.972367,Manhattan,Southbound,0,0,0,,POINT (-73.972367 40.67705),POINT (-73.972367 40.67705),360470161004,36047016100,0.07871435186164866
132,240,"7 Av (F,G)",B,"3,675,218","2,688,069",F24,240,IND,6th Av - Culver,7 Av,Bk,FALSE,F G,Subway,40.666271,-73.980305,Northbound,Southbound,1,1,1,,POINT (-73.980305 40.666271),POINT (-73.980305 40.666271),360470151001,36047015100,0.08870599002321936
133,64,71 St (D),B,"1,722,921","1,069,576",B17,64,BMT,West End,71 St,Bk,FALSE,D,Elevated,40.619589,-73.998864,Manhattan,Southbound,0,0,0,,POINT (-73.998864 40.619589),POINT (-73.998864 40.619589),360470190002,36047019000,0.13612496177042804
134,313,"72 St (1,2,3)",M,"12,379,560","9,086,110",123,313,IRT,Broadway - 7Av,72 St,M,FALSE,1 2 3,Subway,40.778453,-73.98197,Uptown,Downtown,1,1,1,,POINT (-73.98197 40.778453),POINT (-73.98197 40.778453),360610159006,36061015900,0.023640319562136816
135,160,"72 St (B,C)",M,"2,837,041","2,343,378",A22,160,IND,8th Av - Fulton St,72 St,M,FALSE,C B,Subway,40.775594,-73.97641,Uptown,Downtown,0,0,0,,POINT (-73.97641 40.775594),POINT (-73.97641 40.775594),360610143001,36061014300,0.022041999364845567
136,477,72 St (Q),M,"9,528,891","6,478,996",Q03,477,IND,Second Av,72 St,M,FALSE,Q,Subway,40.768799,-73.958424,Uptown,Downtown,1,1,1,,POINT (-73.958424 40.768799),POINT (-73.958424 40.768799),360610126022,36061012602,0.02910865811060527
137,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Q,"17,077,862","14,348,691",710,454,IRT,Flushing,74 St-Broadway,Q,FALSE,7,Elevated,40.746848,-73.891394,Outbound,Manhattan,1,1,1,,POINT (-73.891394 40.746848),POINT (-73.891394 40.746848),360810267003,36081026700,0.0929553975839919
138,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Q,"17,077,862","14,348,691",G14,267,IND,Queens Blvd,Jackson Hts-Roosevelt Av,Q,FALSE,E F M R,Subway,40.746644,-73.891338,Outbound,Manhattan,1,1,1,,POINT (-73.891338 40.746644),POINT (-73.891338 40.746644),360810267003,36081026700,0.09302906954279443
139,260,"75 Av (E,F)",Q,"1,059,027","683,707",F07,260,IND,Queens Blvd,75 Av,Q,FALSE,E F,Subway,40.718331,-73.837324,Jamaica,Manhattan,0,0,0,,POINT (-73.837324 40.718331),POINT (-73.837324 40.718331),360810769012,36081076901,0.1511659377538466
140,85,"75 St-Elderts Ln (J,Z)",Q,"1,029,388","403,508",J17,85,BMT,Jamaica,75 St-Elderts Ln,Q,FALSE,J Z,Elevated,40.691324,-73.867139,Jamaica,Manhattan,0,0,0,,POINT (-73.867139 40.691324),POINT (-73.867139 40.691324),360810004002,36081000400,0.13303533777534346
141,398,77 St (6),M,"7,821,286","6,231,273",627,398,IRT,Lexington Av,77 St,M,FALSE,6,Subway,40.77362,-73.959874,Uptown,Downtown,0,0,0,,POINT (-73.959874 40.77362),POINT (-73.959874 40.77362),360610128004,36061012800,0.0305369002356141
142,37,77 St (R),B,"1,674,582","1,194,631",R43,37,BMT,4th Av,77 St,Bk,FALSE,R,Subway,40.629742,-74.02551,Manhattan,Bay Ridge,0,0,0,,POINT (-74.02551 40.629742),POINT (-74.02551 40.629742),360470136004,36047013600,0.13186206832899272
143,312,79 St (1),M,"4,745,863","3,519,664",122,312,IRT,Broadway - 7Av,79 St,M,FALSE,1,Subway,40.783934,-73.979917,Uptown,Downtown,0,0,0,,POINT (-73.979917 40.783934),POINT (-73.979917 40.783934),360610167003,36061016700,0.02931968698673506
144,65,79 St (D),B,"1,926,290","1,311,172",B18,65,BMT,West End,79 St,Bk,FALSE,D,Elevated,40.613501,-74.00061,Manhattan,Southbound,0,0,0,,POINT (-74.00061 40.613501),POINT (-74.00061 40.613501),360470182001,36047018200,0.1423712376184177
145,71,8 Av (N),B,"3,801,700","2,561,457",N02,71,BMT,Sea Beach,8 Av,Bk,FALSE,N,Open Cut,40.635064,-74.011719,Manhattan,Coney Island,1,1,1,,POINT (-74.011719 40.635064),POINT (-74.011719 40.635064),360470118002,36047011800,0.12300004006909963
146,16,"8 St-New York University (R,W)",M,"5,434,212","3,780,675",R21,16,BMT,Broadway - Brighton,8 St-NYU,M,TRUE,R W,Subway,40.730328,-73.992629,Uptown,Downtown,0,0,0,,POINT (-73.992629 40.730328),POINT (-73.992629 40.730328),360610057001,36061005700,0.026043095534132324
147,190,80 St (A),Q,"1,298,825","898,594",A59,190,IND,Liberty Av,80 St,Q,FALSE,A,Elevated,40.679371,-73.858992,Manhattan,Outbound,0,0,0,,POINT (-73.858992 40.679371),POINT (-73.858992 40.679371),360810044011,36081004401,0.14605351726335758
148,159,"81 St-Museum of Natural History (B,C)",M,"4,407,607","3,531,009",A21,159,IND,8th Av - Fulton St,81 St-Museum of Natural History,M,FALSE,C B,Subway,40.781433,-73.972143,Uptown,Downtown,0,0,0,,POINT (-73.972143 40.781433),POINT (-73.972143 40.781433),360610143001,36061014300,0.02906180548417186
149,453,82 St-Jackson Hts (7),Q,"4,893,865","2,722,243",709,453,IRT,Flushing,82 St-Jackson Hts,Q,FALSE,7,Elevated,40.747659,-73.883697,Outbound,Manhattan,0,0,0,,POINT (-73.883697 40.747659),POINT (-73.883697 40.747659),360810283003,36081028300,0.10056402880751818
150,84,85 St-Forest Pkwy (J),Q,"1,061,293","829,926",J16,84,BMT,Jamaica,85 St-Forest Pkwy,Q,FALSE,J,Elevated,40.692435,-73.86001,Jamaica,Manhattan,0,0,0,,POINT (-73.86001 40.692435),POINT (-73.86001 40.692435),360810012002,36081001200,0.13883586109142526
151,476,86 St (Q),M,"8,378,778","5,443,029",Q04,476,IND,Second Av,86 St,M,FALSE,Q,Subway,40.777891,-73.951787,Uptown,Downtown,1,1,1,,POINT (-73.951787 40.777891),POINT (-73.951787 40.777891),360610146011,36061014601,0.03957604641699072
152,311,86 St. (1),M,"5,659,795","3,983,729",121,311,IRT,Broadway - 7Av,86 St,M,FALSE,1,Subway,40.788644,-73.976218,Uptown,Downtown,0,0,0,,POINT (-73.976218 40.788644),POINT (-73.976218 40.788644),360610175007,36061017500,0.034629713541982715
153,397,"86 St. (4,5,6)",M,"13,537,308","10,472,358",626,397,IRT,Lexington Av,86 St,M,FALSE,4 5 6,Subway,40.779492,-73.955589,Uptown,Downtown,2,1,0,Uptown local only,POINT (-73.955589 40.779492),POINT (-73.955589 40.779492),360610148012,36061014801,0.03757594157169487
154,158,"86 St. (B,C)",M,"3,232,637","2,486,809",A20,158,IND,8th Av - Fulton St,86 St,M,FALSE,C B,Subway,40.785868,-73.968916,Uptown,Downtown,0,0,0,,POINT (-73.968916 40.785868),POINT (-73.968916 40.785868),360610143001,36061014300,0.034446249142688075
155,79,86 St. (N),B,"708,542","557,808",N10,79,BMT,Sea Beach,86 St,Bk,FALSE,N,Open Cut,40.592721,-73.97823,Manhattan,Coney Island,0,0,0,,POINT (-73.97823 40.592721),POINT (-73.97823 40.592721),360470386002,36047038600,0.16228160999016672
156,38,86 St. (R),B,"3,434,888","2,636,985",R44,38,BMT,4th Av,86 St,Bk,FALSE,R,Subway,40.622687,-74.028398,Manhattan,Bay Ridge,1,1,1,,POINT (-74.028398 40.622687),POINT (-74.028398 40.622687),360470060001,36047006000,0.13946849025138305
157,191,88 St (A),Q,"853,110","576,816",A60,191,IND,Liberty Av,88 St,Q,FALSE,A,Elevated,40.679843,-73.85147,Manhattan,Outbound,0,0,0,,POINT (-73.85147 40.679843),POINT (-73.85147 40.679843),360810054003,36081005400,0.1523080895717529
158,59,9 Av (D),B,"1,708,387","1,263,578",B12,59,BMT,West End,9 Av,Bk,FALSE,D,Open Cut,40.646292,-73.994324,Manhattan,Southbound,0,0,0,,POINT (-73.994324 40.646292),POINT (-73.994324 40.646292),360470110001,36047011000,0.10909758310796587
159,452,90 St-Elmhurst Av (7),Q,"5,272,683","4,476,908",708,452,IRT,Flushing,90 St-Elmhurst Av,Q,FALSE,7,Elevated,40.748408,-73.876613,Outbound,Manhattan,0,0,0,,POINT (-73.876613 40.748408),POINT (-73.876613 40.748408),360810277011,36081027701,0.10758305551060336
160,310,"96 St (1,2,3)",M,"11,628,887","7,856,393",120,310,IRT,Broadway - 7Av,96 St,M,FALSE,1 2 3,Subway,40.793919,-73.972323,Uptown,Downtown,1,1,1,,POINT (-73.972323 40.793919),POINT (-73.972323 40.793919),360610183007,36061018300,0.040728794359765425
161,396,96 St (6),M,"5,145,222","3,760,351",625,396,IRT,Lexington Av,96 St,M,FALSE,6,Subway,40.785672,-73.95107,The Bronx,Downtown,0,0,0,,POINT (-73.95107 40.785672),POINT (-73.95107 40.785672),360610158011,36061015801,0.04506995544705462
162,157,"96 St (B,C)",M,"3,038,864","2,133,657",A19,157,IND,8th Av - Fulton St,96 St,M,FALSE,C B,Subway,40.791642,-73.964696,Uptown,Downtown,0,0,0,,POINT (-73.964696 40.791642),POINT (-73.964696 40.791642),360610143001,36061014300,0.04150444530408686
163,475,96 St (Q),M,"6,154,837","3,832,205",Q05,475,IND,Second Av,96 St,M,FALSE,Q,Subway,40.784318,-73.947152,Last Stop,Downtown,1,1,1,,POINT (-73.947152 40.784318),POINT (-73.947152 40.784318),360610156021,36061015602,0.0471507563884122
164,91,Alabama Av (J),B,"628,299","365,995",J24,91,BMT,Jamaica,Alabama Av,Bk,FALSE,J Z,Elevated,40.676992,-73.898654,Outbound,Manhattan,0,0,0,,POINT (-73.898654 40.676992),POINT (-73.898654 40.676992),360471198001,36047119800,0.11555776122788262
165,423,"Allerton Av (2,5)",Bx,"1,614,464","874,229",210,423,IRT,Lenox - White Plains Rd,Allerton Av,Bx,FALSE,2 5,Elevated,40.865462,-73.867352,Northbound,Manhattan,0,0,0,,POINT (-73.867352 40.865462),POINT (-73.867352 40.865462),360050338012,36005033801,0.16071935710423887
166,196,Aqueduct Racetrack (A),Q,"601,436","202,474",H01,196,IND,Rockaway,Aqueduct Racetrack,Q,FALSE,A,At Grade,40.672097,-73.835919,Manhattan,Rockaways,1,1,1,,POINT (-73.835919 40.672097),POINT (-73.835919 40.672097),360810088001,36081008800,0.16965942169533924
167,197,Aqueduct-North Conduit Av (A),Q,"263,422","162,584",H02,197,IND,Rockaway,Aqueduct-N Conduit Av,Q,FALSE,A,At Grade,40.668234,-73.834058,Manhattan,Rockaways,0,0,0,,POINT (-73.834058 40.668234),POINT (-73.834058 40.668234),360810088001,36081008800,0.17318660144479686
168,407,Astor Place (6),M,"5,502,925","3,717,074",636,407,IRT,Lexington Av,Astor Pl,M,TRUE,6,Subway,40.730054,-73.99107,Uptown,Downtown,0,0,0,,POINT (-73.99107 40.730054),POINT (-73.99107 40.730054),360610057001,36061005700,0.02583231727893984
169,2,"Astoria Blvd (N,W)",Q,"723,354","2,350,512",R03,2,BMT,Astoria,Astoria Blvd,Q,FALSE,N W,Elevated,40.770258,-73.917843,Astoria,Manhattan,1,1,1,,POINT (-73.917843 40.770258),POINT (-73.917843 40.770258),360810125001,36081012500,0.06791624851976605
170,1,"Astoria-Ditmars Blvd (N,W)",Q,"5,277,341","3,234,661",R01,1,BMT,Astoria,Astoria-Ditmars Blvd,Q,FALSE,N W,Elevated,40.775036,-73.912034,Last Stop,Manhattan,0,0,0,,POINT (-73.912034 40.775036),POINT (-73.912034 40.775036),360810115002,36081011500,0.07472993812387685
171,133,Atlantic Av (L),B,"469,819","351,212",L24,133,BMT,Canarsie,Atlantic Av,Bk,FALSE,L,Elevated,40.675345,-73.903097,Manhattan,Canarsie,0,0,0,,POINT (-73.903097 40.675345),POINT (-73.903097 40.675345),360471144001,36047114400,0.1134649436345808
172,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",B,"13,939,794","9,583,506",235,338,IRT,Eastern Pky,Atlantic Av-Barclays Ctr,Bk,FALSE,2 3 4 5,Subway,40.684359,-73.977666,Manhattan,Outbound,1,1,1,,POINT (-73.977666 40.684359),POINT (-73.977666 40.684359),360470035001,36047003500,0.07082479959025474
173,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",B,"13,939,794","9,583,506",D24,40,BMT,Broadway - Brighton,Atlantic Av-Barclays Ctr,Bk,FALSE,B Q,Subway,40.68446,-73.97689,Manhattan,Southbound,1,1,1,,POINT (-73.97689 40.68446),POINT (-73.97689 40.68446),360470035001,36047003500,0.07079792157965979
174,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",B,"13,939,794","9,583,506",R31,27,BMT,4th Av,Atlantic Av-Barclays Ctr,Bk,FALSE,D N R,Subway,40.683666,-73.97881,Manhattan,Southbound,1,1,1,,POINT (-73.97881 40.683666),POINT (-73.97881 40.683666),360470039003,36047003900,0.07142281747452665
175,48,Avenue H (Q),B,"991,766","646,824",D32,48,BMT,Broadway - Brighton,Avenue H,Bk,FALSE,Q,Open Cut,40.62927,-73.961639,Manhattan,Southbound,1,1,1,,POINT (-73.961639 40.62927),POINT (-73.961639 40.62927),360470532001,36047053200,0.12760451097433737
176,246,Avenue I (F),B,"584,129","381,174",F31,246,IND,6th Av - Culver,Avenue I,Bk,FALSE,F,Elevated,40.625322,-73.976127,Manhattan,Southbound,0,0,0,,POINT (-73.976127 40.625322),POINT (-73.976127 40.625322),360470462022,36047046202,0.1298169565696269
177,49,Avenue J (Q),B,"1,775,846","1,169,052",D33,49,BMT,Broadway - Brighton,Avenue J,Bk,FALSE,Q,Open Cut,40.625039,-73.960803,Manhattan,Southbound,0,0,0,,POINT (-73.960803 40.625039),POINT (-73.960803 40.625039),360470532002,36047053200,0.13191656503259688
178,50,Avenue M (Q),B,"1,691,285","1,211,324",D34,50,BMT,Broadway - Brighton,Avenue M,Bk,FALSE,Q,Open Cut,40.617618,-73.959399,Manhattan,Southbound,0,0,0,,POINT (-73.959399 40.617618),POINT (-73.959399 40.617618),360470768003,36047076800,0.13946883782766395
179,248,Avenue N (F),B,"877,383","600,279",F33,248,IND,6th Av - Culver,Avenue N,Bk,FALSE,F,Elevated,40.61514,-73.974197,Manhattan,Southbound,0,0,0,,POINT (-73.974197 40.61514),POINT (-73.974197 40.61514),360470446002,36047044600,0.14010337757884544
180,249,Avenue P (F),B,"739,804","538,576",F34,249,IND,6th Av - Culver,Avenue P,Bk,FALSE,F,Elevated,40.608944,-73.973022,Manhattan,Southbound,0,0,0,,POINT (-73.973022 40.608944),POINT (-73.973022 40.608944),360470438002,36047043800,0.14636826985381549
181,251,Avenue U (F),B,"547,776","386,152",F36,251,IND,6th Av - Culver,Avenue U,Bk,FALSE,F,Elevated,40.596063,-73.973357,Manhattan,Coney Island,0,0,0,,POINT (-73.973357 40.596063),POINT (-73.973357 40.596063),360470398001,36047039800,0.1591931720206602
182,78,Avenue U (N),B,"1,019,104","877,440",N09,78,BMT,Sea Beach,Avenue U,Bk,FALSE,N,Open Cut,40.597473,-73.979137,Manhattan,Coney Island,0,0,0,,POINT (-73.979137 40.597473),POINT (-73.979137 40.597473),360470400003,36047040000,0.15750209236070328
183,52,Avenue U (Q),B,"2,301,941","1,589,246",D37,52,BMT,Broadway - Brighton,Avenue U,Bk,FALSE,Q,Open Cut,40.5993,-73.955929,Manhattan,Southbound,0,0,0,,POINT (-73.955929 40.5993),POINT (-73.955929 40.5993),360470580002,36047058000,0.15811179918336188
184,252,Avenue X (F),B,"758,700","479,429",F38,252,IND,6th Av - Culver,Avenue X,Bk,FALSE,F,Elevated,40.58962,-73.97425,Manhattan,Coney Island,0,0,0,,POINT (-73.97425 40.58962),POINT (-73.97425 40.58962),360470308001,36047030800,0.16556733041273827
185,70,Bay 50 St (D),B,"821,873","575,901",B23,70,BMT,West End,Bay 50 St,Bk,FALSE,D,Elevated,40.588841,-73.983765,Manhattan,Coney Island,0,0,0,,POINT (-73.983765 40.588841),POINT (-73.983765 40.588841),360470306001,36047030600,0.16605916628117529
186,68,Bay Pkwy (D),B,"2,446,673","1,714,685",B21,68,BMT,West End,Bay Pkwy,Bk,FALSE,D,Elevated,40.601875,-73.993728,Manhattan,Southbound,1,1,1,,POINT (-73.993728 40.601875),POINT (-73.993728 40.601875),360470296002,36047029600,0.15333389908627526
187,247,Bay Pkwy (F),B,"362,802","279,620",F32,247,IND,6th Av - Culver,Bay Pkwy,Bk,FALSE,F,Elevated,40.620769,-73.975264,Manhattan,Southbound,0,0,0,,POINT (-73.975264 40.620769),POINT (-73.975264 40.620769),360470450001,36047045000,0.13441518834193936
